,text-3 href,text-3,story__link,story__link href,story__excerpt,timestamp--label,timestamp--time,Concatenated_Columns
208,www.dawn.com/world,World,Italy assails Indian atrocities in held Kashmir,1284926-italy assails indian atrocities in held kashmir,Italian defence minister says her country will apprise international community of situation in Indiaheld Kashmir.,Updated,"20 Sep, 2016",Italy assails Indian atrocities in held KashmirItalian defence minister says her country will apprise international community of situation in Indiaheld Kashmir.
209,www.dawn.com/pakistan,Pakistan,Kashmiris to protest outside UNGA during Indian FMs address,1284927-kashmiris to protest outside unga during indian fms address,"Supporting protest rallies to be held in London, Brussels, Paris and Prague on same day.",Updated,"20 Sep, 2016","Kashmiris to protest outside UNGA during Indian FMs addressSupporting protest rallies to be held in London, Brussels, Paris and Prague on same day."
210,www.dawn.com/world,World,Sharif seeks US help to resolve issues with India,1284928-sharif seeks us help to resolve issues with india,PM highlights atrocities committed by Indian security forces in held Kashmir in meeting with John Kerry.,Updated,"20 Sep, 2016",Sharif seeks US help to resolve issues with IndiaPM highlights atrocities committed by Indian security forces in held Kashmir in meeting with John Kerry.
211,www.dawn.com/pakistan,Pakistan,Senate panel approves women voting bill,1284911-senate panel approves women voting bill,Bill calls for genderbased segregation of polled votes in constituencies with less than 10pc female turnout.,Updated,"20 Sep, 2016",Senate panel approves women voting billBill calls for genderbased segregation of polled votes in constituencies with less than 10pc female turnout.
212,www.dawn.com/world,World,US air raid kills  Afghan policemen,1284912-us air raid kills 8 afghan policemen,Policemen killed in first apparent incident of friendly fire in Tali area of Uruzgan while battling the Taliban.,Updated,"20 Sep, 2016",US air raid kills  Afghan policemenPolicemen killed in first apparent incident of friendly fire in Tali area of Uruzgan while battling the Taliban.
213,www.dawn.com/pakistan,Pakistan,CJP warns of nexus between terrorists political parties,1284916-cjp warns of nexus between terrorists political parties,Justice Jamali says certain groups support foreignfunded terrorism due to their vested interests.,Updated,"20 Sep, 2016",CJP warns of nexus between terrorists political partiesJustice Jamali says certain groups support foreignfunded terrorism due to their vested interests.
214,www.dawn.com/pakistan,Pakistan,Brahamdagh Bugti to seek asylum in India,1284917-brahamdagh bugti to seek asylum in india,Separatist leader says will formally file asylum papers to the Indian government.,Updated,"20 Sep, 2016",Brahamdagh Bugti to seek asylum in IndiaSeparatist leader says will formally file asylum papers to the Indian government.
215,www.dawn.com/pakistan,Pakistan,Meet the chefs behind Karachis upscale eateries,1153534-meet the chefs behind karachis upscale eateries,These chefs manage the kitchens at some of the city's most popular restaurants,Published,"20 Sep, 2016",Meet the chefs behind Karachis upscale eateriesThese chefs manage the kitchens at some of the city's most popular restaurants
216,www.dawn.com/world,World,Nawaz at UNGA Pakistan wants peace with India urges resolution of Kashmir issue,1285192-nawaz at unga pakistan wants peace with india urges resolution of kashmir issue,"Pakistan not interested in an arms race with India, invites India for sustained dialogue on all issues.",Updated,"22 Sep, 2016","Nawaz at UNGA Pakistan wants peace with India urges resolution of Kashmir issuePakistan not interested in an arms race with India, invites India for sustained dialogue on all issues."
217,www.dawn.com/world,World,Indian ministers approve Rafale fighter jet deal,1285184-indian ministers approve rafale fighter jet deal,Deal will now be formally signed by Indian and French defence ministers on September 23 in New Delhi.,Published,"21 Sep, 2016",Indian ministers approve Rafale fighter jet dealDeal will now be formally signed by Indian and French defence ministers on September 23 in New Delhi.
218,www.dawn.com/sport,Sport,Receiving Test mace a historic moment in countrys cricketing history says Waqar,1285183-receiving test mace a historic moment in countrys cricketing history says waqar,"""Credit must be given to the whole team MisbahulHaq and PCB including all support and coaching staff of the team.""",Published,"21 Sep, 2016","Receiving Test mace a historic moment in countrys cricketing history says Waqar""Credit must be given to the whole team MisbahulHaq and PCB including all support and coaching staff of the team."""
219,www.dawn.com/pakistan,Pakistan,India urges Pakistan to refrain from supporting crossborder terrorism,1285182-india urges pakistan to refrain from supporting cross border terrorism,"Pakistan High Commissioner in New Delhi Abdul Basit summoned, protest lodged by India.",Updated,"21 Sep, 2016","India urges Pakistan to refrain from supporting crossborder terrorismPakistan High Commissioner in New Delhi Abdul Basit summoned, protest lodged by India."
220,www.dawn.com/pakistan,Pakistan,Meet Nazar Muhammad the police officer who rides his bicycle to work,1285180-meet nazar muhammad the police officer who rides his bicycle to work,"""I cannot even afford a motorcycle because it requires fuel, which is too expensive.""",Updated,"22 Sep, 2016","Meet Nazar Muhammad the police officer who rides his bicycle to work""I cannot even afford a motorcycle because it requires fuel, which is too expensive."""
221,www.dawn.com/sport,Sport,I wish to play against India before retirement says MisbahulHaq,1285179-i wish to play against india before retirement says misbah ul haq,"""The love and passion for cricket in the fans makes cricketers from both countries wish to play against each other.""",Updated,"23 Sep, 2016","I wish to play against India before retirement says MisbahulHaq""The love and passion for cricket in the fans makes cricketers from both countries wish to play against each other."""
222,www.dawn.com/sport,Sport,Kohli admits India need to play spin better,1285178-kohli admits india need to play spin better,"India recently toppled Australia from the top of the test rankings, only to be leapfrogged by their archrivals Pakistan.",Published,"21 Sep, 2016","Kohli admits India need to play spin betterIndia recently toppled Australia from the top of the test rankings, only to be leapfrogged by their archrivals Pakistan."
223,www.dawn.com/world,World,Bid to block US arms sale to Saudis faces tough opposition,1285177-bid to block us arms sale to saudis faces tough opposition,"""I think it's important to the US to maintain as good a relationship with Saudi Arabia as possible.""",Published,"21 Sep, 2016","Bid to block US arms sale to Saudis faces tough opposition""I think it's important to the US to maintain as good a relationship with Saudi Arabia as possible."""
224,www.dawn.com/sport,Sport,Sharjeel Khan can revive Pakistans T fortunes Dean Jones,1285176-sharjeel khan can revive pakistans t20 fortunes dean jones,"Despite rising to the top of Test rankings for the first time, Pakistan have wilted in shorter formats of the game.",Published,"21 Sep, 2016","Sharjeel Khan can revive Pakistans T fortunes Dean JonesDespite rising to the top of Test rankings for the first time, Pakistan have wilted in shorter formats of the game."
225,www.dawn.com/pakistan,Pakistan,Is Brahamdaghs move a dangerous twist to rising regional tensions,1285039-from covert to overt,The granting of asylum would formalise New Delhis use of subconventional warfare to undermine the state of Pakistan.,Published,"21 Sep, 2016",Is Brahamdaghs move a dangerous twist to rising regional tensionsThe granting of asylum would formalise New Delhis use of subconventional warfare to undermine the state of Pakistan.
226,www.dawn.com/world,World,Terrorists setting the agenda are leading Pakistan and India,1284753-the blinding spiral in kashmir,The murderous attack on Indian soldiers in Uri is one more sample of the bloodthirst infusing IndiaPakistan rivalry,Published,"21 Sep, 2016",Terrorists setting the agenda are leading Pakistan and IndiaThe murderous attack on Indian soldiers in Uri is one more sample of the bloodthirst infusing IndiaPakistan rivalry
227,www.dawn.com/world,World,New York bomb suspect vowed death to your oppression authorities say,1285172-new york bomb suspect vowed death to your oppression authorities say,Federal court complaints filed Tuesday give a chilling glimpse into what motivated the Afghanborn US citizen.,Published,"21 Sep, 2016",New York bomb suspect vowed death to your oppression authorities sayFederal court complaints filed Tuesday give a chilling glimpse into what motivated the Afghanborn US citizen.
228,www.dawn.com/pakistan,Pakistan,Indian journalist writes open letter to Fawad Khan tells him to return to Pakistan,1176276-indian journalist writes an open letter to fawad khan tells him to return to pakistan,This blame game's gotten a little out of hand...,Published,"21 Sep, 2016",Indian journalist writes open letter to Fawad Khan tells him to return to PakistanThis blame game's gotten a little out of hand...
229,www.dawn.com/world,World,Philippines President Duterte gives middle finger to EU,1285166-philippines president duterte gives middle finger to eu,Duterte launches a profanityfilled tirade in response to EU condemnation of his violent crackdown on drug trade.,Published,"21 Sep, 2016",Philippines President Duterte gives middle finger to EUDuterte launches a profanityfilled tirade in response to EU condemnation of his violent crackdown on drug trade.
230,www.dawn.com/pakistan,Pakistan,CTD arrests IS man in KP,1285168-ctd arrests is man in kp,"Militant involved in plotting largescale terror attacks and target killings, SSP claims.",Published,"21 Sep, 2016","CTD arrests IS man in KPMilitant involved in plotting largescale terror attacks and target killings, SSP claims."
